site,buyer_city,buyer_id,package,destination_id,destination_type,regency_country,regency_market,regency_cluster
13,56153,2984,0,12196,6,50,656,20
13,56153,2984,0,11643,1,77,222,62
13,56153,2984,0,25196,6,31,1918,62
13,56153,2984,0,21527,6,77,219,89
13,56153,2984,0,8741,1,144,13,46
13,56153,2984,0,12095,3,144,1364,62
13,56153,2984,0,8275,1,196,2027,28
13,56153,2984,0,63946,6,5,958,53
13,56153,2984,0,2709,3,144,24,36
13,56153,2984,0,25401,1,15,1534,53
13,56153,2984,0,22289,6,208,1800,62
13,56153,2984,0,8213,1,68,275,28
13,56153,2984,0,60033,6,105,1861,53
13,56153,2984,0,8746,1,105,29,7
13,56153,2984,0,18998,1,77,6,11
13,56153,2984,0,14803,1,50,558,38
13,56153,2984,0,8277,1,50,412,28
13,56153,2984,0,8268,1,50,682,28
13,56153,2984,0,49650,6,70,10,82
13,56153,2984,0,44495,1,198,787,53
13,56153,2984,0,23253,1,70,762,53
13,56153,2984,0,23547,6,70,763,62
13,56153,2984,0,1591,3,70,1926,62
13,56153,2984,0,21278,1,70,1925,38
13,56153,2984,0,8790,1,199,5,83
13,56153,2984,0,10125,3,70,1905,53
13,56153,2984,0,1377,3,70,1903,62
13,56153,2984,0,20802,6,70,1913,89
2,26043,2990,0,64627,6,50,1632,60
2,29217,3018,0,1391,1,50,1203,62
37,9890,3030,1,8790,1,199,5,36
24,25278,3034,0,12233,6,50,675,31
24,23576,3034,0,8745,1,204,27,48
24,23576,3034,0,6305,1,106,136,82
24,23576,3034,0,8859,1,50,212,46
24,23576,3034,0,12715,5,106,160,30
24,3169,3034,0,8282,1,126,232,46
24,35087,3034,0,8744,1,106,108,82
24,28685,3040,0,20734,6,104,1003,85
24,45899,3040,0,8822,1,130,91,82
37,16832,3045,0,8279,1,50,1230,36
37,41949,3045,0,21014,6,46,39,58
37,44263,3045,0,8267,1,50,675,46
37,41949,3045,0,8798,1,198,374,58
37,41949,3045,0,8213,1,68,275,58
37,24103,3045,0,4688,3,50,190,82
37,41949,3045,0,21259,6,144,15,36
10,11124,3048,0,11439,1,163,1503,3
2,48217,3052,0,26357,6,50,678,36
2,25318,3052,0,25863,6,50,541,36
2,34918,3052,0,4270,3,50,545,62
24,5224,3060,0,8220,1,182,46,13
23,29254,3084,1,8741,1,144,13,46
13,56153,3092,1,23447,6,70,1925,62
48,25914,3103,0,8242,1,171,61,68
7,28776,3105,1,8255,1,77,20,64
24,19105,3120,0,8291,1,50,191,46
24,19105,3120,0,27703,6,50,646,85
24,19105,3120,0,8277,1,50,412,46
24,19105,3120,0,12201,6,50,409,31
24,14566,3120,0,8246,1,5,65,35
24,19105,3120,0,8267,1,50,675,46
23,43452,3122,1,8743,1,144,24,46
11,14703,3129,0,24902,6,50,674,62
11,14703,3129,0,26419,6,198,399,62
11,14703,3129,0,8256,1,82,230,62
8,53780,3133,0,21820,6,63,1108,85
2,5938,3138,0,12175,6,50,366,46
2,5938,3138,0,8746,1,105,29,38
2,5938,3138,0,26022,6,198,397,62
27,55661,3154,0,18569,1,182,83,82
27,55661,3154,0,1265,1,151,80,82
2,41949,3168,0,8225,1,124,1939,9
11,34157,3178,0,25625,6,50,562,62
37,52486,3188,0,468,1,48,153,82
37,52486,3188,0,23048,1,48,152,82
37,52486,3188,0,8253,1,70,19,46
37,52486,3188,0,23116,6,70,761,67
37,52486,3188,0,12951,5,198,397,85
37,34359,3193,0,597,1,21,14,62
2,14195,3194,0,24661,6,50,853,36
2,5875,3194,0,11629,1,198,370,3
13,38786,3200,0,8745,1,204,27,43
24,21784,3207,0,5497,1,182,79,82
24,5224,3207,0,8246,1,5,65,20
8,6657,3213,0,2222,3,70,1909,62
8,34077,3213,0,20278,6,105,809,85
8,34077,3213,0,12042,3,204,1765,31
8,29284,3213,0,22389,6,63,1687,62
8,29284,3213,0,22585,1,63,1472,67
8,36643,3213,0,11341,1,159,287,3
8,51485,3213,0,16813,5,105,1835,64
24,27458,3214,0,21527,6,77,219,85
28,41043,3215,1,1725,1,182,1492,62
28,41043,3215,0,1725,1,182,1493,62
35,14566,3225,0,5497,1,182,79,14
35,14566,3225,0,21764,3,182,52,22
2,19744,3226,0,8291,1,50,191,46
2,19744,3226,0,8267,1,50,675,30
2,19744,3226,0,24946,6,50,751,62
2,19744,3226,0,8267,1,50,676,30
2,53395,3226,0,3072,3,50,366,44
24,5703,3234,0,8256,1,82,230,9
2,9444,3235,0,8272,1,50,659,9
2,9444,3235,0,8271,1,50,696,9
2,9444,3235,0,8250,1,50,628,9
2,9444,3235,0,8261,1,50,646,9
13,38786,3237,0,8800,1,144,15,46
13,38786,3237,1,8253,1,70,19,64
23,29254,3239,0,8746,1,105,29,59
23,40869,3239,0,12218,6,50,365,31
24,5224,3244,1,8220,1,182,46,13
28,45619,3247,0,33520,1,70,310,62
24,1210,3249,0,63950,1,5,958,44
24,1210,3249,0,8819,1,168,1242,9
13,56407,3253,0,18009,6,105,888,89
24,5703,3259,1,8822,1,130,91,12
2,47535,3270,0,8223,1,50,690,9
17,4924,3282,0,33577,3,126,815,62
28,33929,3287,0,8269,1,11,26,64
2,23511,3296,0,8745,1,204,27,38
2,2982,3296,0,8254,1,50,365,9
2,2982,3296,0,8279,1,50,1230,9
2,24103,3296,0,11998,1,50,670,3
2,24103,3296,0,8250,1,50,628,64
24,56089,3317,0,20224,6,182,46,43
24,56089,3317,0,12750,5,151,80,62
24,56089,3317,0,5497,1,182,79,82
24,31800,3318,1,8803,1,151,69,50
27,3824,3321,1,8819,1,168,1242,82
27,3824,3321,1,8242,1,171,61,59
24,4693,3324,0,635,1,162,1039,67
24,4693,3324,0,8803,1,151,69,68
24,5224,3324,0,8806,1,105,22,58
24,22013,3324,0,8818,1,99,88,82
2,4724,3343,0,12654,5,50,682,46
2,4724,3343,0,8266,1,50,411,9
2,4724,3343,0,11996,1,50,715,3
2,4724,3343,0,19034,1,50,514,67
2,7176,3343,0,28589,6,50,704,36
2,4724,3343,0,11683,6,171,61,62
37,51077,3344,1,23186,6,70,135,9
2,5807,3350,0,12691,5,50,646,46
11,48420,3355,0,8270,1,198,390,9
11,48420,3355,0,26000,1,198,1007,53
11,48420,3355,0,8811,1,198,391,9
11,44939,3355,0,1863,1,198,382,67
11,12170,3355,0,8799,1,204,1463,9
11,12170,3355,0,22052,1,46,236,46
11,12170,3355,0,6246,3,46,799,57
11,12170,3355,0,21123,6,204,180,78
11,48420,3355,0,20796,6,70,1904,89
11,48420,3355,0,26227,6,198,384,62
11,48420,3355,0,26000,1,198,1136,53
11,12170,3355,0,25616,6,50,887,62
11,12170,3355,0,12150,1,50,420,3
11,12170,3355,0,11361,1,50,591,3
11,12170,3355,0,26023,6,198,397,62
11,12170,3355,0,14875,1,198,750,38
11,12170,3355,0,11827,1,50,447,3
11,12170,3355,0,45134,1,198,1137,85
28,46482,3368,0,12206,6,50,628,85
2,16634,3368,0,12196,6,50,656,46
2,16634,3368,0,23288,6,50,633,62
37,34323,3370,0,14329,4,70,19,67
28,31371,3381,0,4650,3,50,365,62
2,8913,3382,0,6051,3,50,365,67
24,3169,3388,0,12270,6,50,663,31
24,3169,3388,0,8282,1,126,232,9
24,3169,3388,0,8242,1,171,61,48
24,29673,3388,0,12548,5,50,212,31
24,20367,3388,0,8797,1,144,1450,9
24,20367,3388,0,51923,1,204,1478,53
24,50511,3388,1,8819,1,168,1242,82
37,8997,3392,1,8238,1,31,155,29
13,43387,3400,0,11223,3,198,391,9
13,43387,3400,0,44566,6,198,1165,30
13,43387,3400,1,8267,1,50,675,9
13,4745,3400,0,15137,1,66,1014,67
13,43387,3400,0,28182,4,63,1193,62
13,25837,3400,0,8278,1,50,368,9
13,43387,3400,0,11652,3,144,1322,9
13,43387,3400,0,8213,1,68,275,9
13,43387,3400,1,8800,1,144,15,46
13,43387,3400,0,20966,6,144,1324,85
13,43387,3400,0,21380,6,144,777,85
13,20348,3400,0,1536,1,64,1414,62
13,48390,3400,0,31461,4,104,60,5
13,48390,3400,0,8743,1,144,24,36
13,5671,3400,0,11357,1,50,674,3
8,24103,3407,0,21816,6,63,1108,58
11,41495,3412,0,26244,6,198,391,62
11,41495,3412,0,11922,1,198,376,46
2,38090,3425,0,27142,6,50,637,36
25,4924,3428,0,19945,6,99,88,82
2,44102,3456,0,5662,1,50,577,67
2,44102,3456,0,8829,1,50,693,9
2,4979,3479,0,50689,4,50,544,60
2,22266,3481,0,11984,1,50,550,3
2,27736,3487,0,12269,6,50,1230,53
11,25315,3494,1,8267,1,50,675,9
37,1501,3507,0,22549,6,204,1761,62
24,5354,3512,0,20463,6,82,228,85
24,5703,3552,0,21820,6,63,1108,85
24,5703,3552,0,43781,1,63,1029,85
24,9527,3559,0,6305,1,106,136,2
13,18003,3568,0,19035,1,144,1393,38
24,8727,3573,0,8822,1,130,91,12
24,8727,3573,0,51580,1,130,90,83
2,39933,3577,0,13311,4,50,646,46
2,39933,3577,0,438,1,50,1337,44
2,38140,3582,0,11711,3,119,2057,46
2,38140,3582,0,8285,1,21,32,59
2,38140,3582,0,597,1,21,14,43
2,38140,3582,0,55735,1,21,268,60
2,38140,3582,0,8267,1,50,675,46
2,38140,3582,0,123,1,119,2059,82
2,38140,3582,0,8745,1,204,27,38
2,38140,3582,0,18820,6,135,277,85
24,5703,3586,0,8819,1,168,1242,9
24,12915,3594,0,52437,6,182,46,53
30,52148,3594,0,23711,6,111,244,85
24,3169,3601,0,8744,1,106,108,99
24,50582,3603,1,669,3,50,212,38
23,43556,3608,0,8234,1,7,8,20
11,21141,3614,0,30995,4,198,397,62
37,49765,3617,0,12148,1,77,21,2
37,49765,3617,0,18783,1,77,1887,67
37,49765,3617,0,8255,1,77,20,20
23,27994,3623,0,1467,3,206,2110,62
13,76,3624,0,4493,3,50,406,62
13,39186,3624,0,8253,1,70,19,36
13,33092,3624,0,20871,6,144,1353,85
24,5703,3626,0,33672,1,104,1612,85
24,5224,3626,0,19945,6,99,88,61
33,42328,3646,0,64803,6,144,1322,53
33,42328,3646,0,22082,6,46,236,62
33,42328,3646,0,21131,6,204,1561,85
33,15066,3646,0,2690,3,144,1323,62
25,4924,3650,0,5497,1,182,148,29
25,4924,3650,0,5497,1,182,79,82
2,37487,3655,0,28491,6,50,702,36
24,6885,3681,0,8224,1,135,278,9
24,6885,3681,0,8745,1,204,27,25
24,8978,3681,0,8253,1,70,19,62
24,8978,3681,0,8238,1,31,155,29
24,8158,3685,0,8788,1,77,2,43
17,3392,3687,0,6574,6,171,61,53
8,53780,3689,1,1407,1,208,1419,62
8,53780,3689,0,13956,3,50,365,2
8,8306,3689,0,42848,6,63,1471,85
37,25256,3699,0,8240,1,79,16,7
37,16832,3699,0,8213,1,68,275,36
37,41949,3699,0,55263,1,204,1788,53
8,8177,3710,0,8288,1,198,399,9
28,35892,3716,1,8785,1,105,35,48
2,2250,3721,0,27725,6,50,466,36
2,46908,3721,0,6280,3,157,211,67
24,8158,3731,0,12343,5,11,3,43
24,36693,3736,0,8289,1,107,36,25
24,36693,3736,0,8813,1,107,186,82
24,4699,3746,0,8822,1,130,91,12
24,3169,3759,0,51482,1,130,1387,53
24,3169,3759,0,8822,1,130,91,12
2,38154,3767,0,23631,1,12,807,36
2,38154,3767,0,8269,1,11,26,38
2,22066,3767,0,11752,1,50,589,3
2,51943,3767,0,8976,1,52,202,46
2,52397,3769,0,8278,1,50,368,9
8,3492,3770,0,3059,6,204,1786,62
8,2315,3770,0,51923,1,204,1478,60
24,5703,3781,0,8242,1,171,61,25
24,5703,3781,0,669,3,50,212,86
24,5703,3781,0,20845,6,182,1408,85
24,5703,3781,0,8213,1,68,275,9
24,5224,3781,0,8822,1,130,91,12
24,5224,3781,0,11461,1,82,821,3
24,5224,3781,0,842,3,106,753,62
24,9527,3781,0,8745,1,204,27,25
24,5224,3781,0,23918,1,36,1484,85
24,5703,3781,0,21254,1,197,49,44
2,11413,3786,0,12016,1,50,741,3
24,27458,3792,0,15464,1,50,552,85
28,33929,3801,0,55421,3,200,1591,53
28,33929,3801,0,14384,6,204,158,29
28,33929,3801,0,60265,4,135,281,53
28,52937,3801,0,12245,6,204,27,38
28,29480,3801,0,8957,3,23,1723,53
23,9430,3803,0,8255,1,77,20,5
24,5703,3806,0,8282,1,126,232,9
24,41641,3806,0,8250,1,50,628,9
24,41641,3806,0,8268,1,50,682,9
24,5224,3806,0,8242,1,171,61,25
15,7752,3818,0,20072,6,77,217,85
24,9527,3824,0,552,1,106,331,86
24,9527,3824,0,8819,1,168,1242,92
24,9527,3824,0,8822,1,130,91,36
13,1810,3832,1,8746,1,105,29,58
23,3699,3842,0,17886,1,70,303,67
23,3699,3842,0,51385,6,31,155,62
23,3699,3842,0,8253,1,70,19,81
24,5703,3843,0,19940,6,99,88,15
37,31393,3852,1,8739,1,144,4,36
23,34868,3856,0,17834,1,144,1020,85
24,5224,3870,0,8745,1,204,27,25
24,5224,3870,0,23479,6,70,19,82
24,41768,3870,1,8806,1,105,22,38
24,33603,3871,0,8224,1,135,278,82
24,3169,3871,0,19162,6,70,19,82
24,5224,3871,0,19370,6,168,1242,67
24,36693,3887,0,8279,1,50,1230,43
24,36693,3887,0,8250,1,50,628,43
24,3169,3891,0,8242,1,171,61,46
24,3169,3893,0,8267,1,50,675,62
24,3169,3893,0,45738,6,106,331,53
23,38276,3903,0,12576,5,50,675,31
23,38276,3903,0,44241,8,50,628,85
8,33250,3905,0,13925,6,8,126,67
8,45421,3905,0,8230,1,50,637,9
28,35892,3913,1,22074,6,46,1463,67
11,37594,3917,0,8793,1,50,677,85
11,41367,3917,0,18055,1,50,489,38
28,32973,3917,0,51923,1,204,1478,53
11,37594,3917,0,26419,6,198,399,62
11,538,3917,0,12217,6,50,365,35
11,46963,3917,0,8812,1,34,85,29
11,11913,3917,0,19487,1,34,346,67
11,538,3917,0,8225,1,124,1939,43
23,50124,3919,0,8745,1,204,27,82
28,11851,3924,0,21914,1,135,294,85
24,25441,3935,1,8220,1,182,46,9
24,27913,3935,0,19549,6,106,107,64
2,2675,3943,0,33223,4,50,1291,62
24,3169,3953,0,12269,6,50,1230,31
24,3169,3953,0,26414,6,198,399,85
24,3169,3953,0,25470,6,50,365,85
24,5224,3953,0,18569,1,182,83,62
24,3169,3953,0,8747,1,106,107,99
13,27624,3955,0,12227,6,50,701,20
13,27624,3955,1,8267,1,50,675,85
13,37251,3955,1,8245,1,22,245,23
13,25057,3955,0,28514,6,50,1457,62
13,37251,3955,0,8745,1,204,1614,43
13,9331,3955,0,44295,8,144,24,36
11,45494,3959,0,12623,5,170,313,2
28,35892,3968,0,12019,1,186,209,61
28,35892,3968,0,2264,3,170,313,62
37,16458,3971,0,12184,6,50,690,85
8,43545,3978,0,22572,6,63,1432,62
13,15121,3982,0,19039,1,105,1855,38
13,42083,3982,0,599,1,50,1119,86
13,42083,3982,0,751,1,50,882,86
13,14609,3982,0,25370,1,50,1380,62
13,14609,3982,1,8234,1,7,8,16
13,28046,3982,1,8739,1,144,4,72
13,28046,3982,0,18834,1,105,1497,67
13,28046,3982,0,8260,1,50,701,62
37,7618,3989,1,8811,1,198,391,82
2,43602,3991,0,12944,5,198,404,46
2,17112,4003,0,5649,1,50,1649,67
2,17112,4003,0,589,1,50,712,86
2,17112,4003,0,4822,3,50,663,62
2,17112,4003,0,43678,1,50,660,85
2,5113,4003,0,8828,1,50,546,62
2,17112,4003,1,8279,1,50,1230,97
37,40970,4006,1,14804,1,77,774,67
24,1210,4011,1,8282,1,126,232,82
37,53434,4026,0,8056,3,70,1930,57
37,30767,4026,0,8745,1,204,27,37
37,53434,4026,0,46372,1,2,162,37
37,53434,4026,1,12329,5,129,103,82
37,43458,4026,0,8255,1,77,20,25
37,43458,4026,0,44295,8,144,24,36
37,43458,4026,1,448,1,115,159,82
37,41949,4026,0,8819,1,168,1242,78
2,5938,4039,0,12576,5,50,675,46
2,5938,4039,0,12215,6,50,365,46
37,25671,4044,0,20845,6,182,1408,36
28,54225,4045,0,1396,6,12,807,67
37,41949,4056,1,8267,1,50,675,9
24,14566,4065,0,20225,6,182,46,5
2,47956,4068,0,8268,1,50,682,9
2,76,4068,0,8271,1,50,696,43
2,47956,4068,0,8277,1,50,412,9
2,45042,4082,0,9147,1,50,367,9
2,9444,4083,0,9147,1,50,367,3
2,14344,4085,0,28494,6,50,680,36
2,19958,4093,0,8260,1,50,701,30
2,19958,4093,0,26155,1,50,1249,62
2,19958,4093,0,33521,6,50,1235,62
2,19958,4093,0,26043,6,50,681,62
2,49494,4093,0,4454,3,50,682,62
11,37594,4096,1,8739,1,144,4,36
11,37594,4096,0,25531,6,50,829,62
2,48733,4102,0,14070,4,50,696,46
2,34719,4110,0,1447,3,202,171,97
2,34719,4110,0,448,1,115,159,82
2,22261,4110,0,46986,6,48,153,43
2,22261,4110,0,8745,1,204,27,38
2,34719,4110,0,26404,6,129,103,5
2,34719,4110,0,8226,1,100,1446,78
2,34719,4110,0,1014,1,92,168,82
2,34719,4110,0,15582,1,73,1722,12
2,54953,4111,0,25657,1,50,491,36
2,5938,4114,0,49267,4,50,628,60
13,56153,4125,1,8800,1,144,15,46
37,54779,4126,1,24174,6,170,1894,62
2,26232,4128,0,8254,1,50,365,37
2,26232,4128,0,12206,6,50,628,53
33,42328,4130,1,181,1,151,1486,46
24,35699,4131,0,12269,6,50,1230,31
24,19547,4137,0,8855,1,50,213,82
24,19547,4137,0,669,3,50,212,86
23,19156,4143,0,20185,6,105,808,85
24,3169,4148,0,8256,1,82,230,62
25,38341,4155,0,64605,6,126,797,53
24,48862,4175,0,8747,1,106,107,99
24,5703,4176,0,8267,1,50,676,92
24,18282,4180,0,8217,1,34,43,20
2,47865,4191,0,25800,6,50,696,36
2,779,4204,0,8226,1,100,1446,43
24,6139,4209,0,8818,1,99,88,12
18,27731,4210,0,792,1,208,1480,86
24,5703,4215,0,19775,1,105,1821,67
8,15892,4221,0,22532,6,63,1023,67
34,2433,4232,0,8791,1,8,110,99
30,17638,4237,0,19489,1,34,87,67
24,37817,4238,1,8257,1,63,1108,82
2,76,4248,0,10410,3,50,1628,3
2,76,4248,0,8828,1,50,546,43
23,29254,4260,0,8794,1,144,7,83
24,5224,4266,1,1265,1,151,80,82
2,43026,4273,0,12008,1,50,686,46
24,5703,4273,1,8807,1,63,1193,82
24,5224,4273,0,8437,6,144,4,25
24,5224,4273,0,18651,6,169,28,30
24,5224,4273,0,62601,6,144,1020,53
37,34837,4286,0,8741,1,144,13,7
37,16832,4286,0,12245,6,204,27,38
2,40270,4291,0,12189,6,50,637,46
30,14241,4300,0,8242,1,171,61,59
30,14241,4300,0,8818,1,99,88,36
24,5224,4311,0,743,3,106,136,29
24,5224,4311,0,59401,6,144,7,33
23,9520,4315,0,4830,3,105,1867,62
23,36480,4315,0,8743,1,144,24,64
2,29968,4316,0,27477,6,50,647,36
24,5703,4326,1,23386,6,162,1490,67
24,5224,4330,0,4992,1,110,72,82
24,53800,4337,1,8220,1,182,46,76
28,19647,4337,1,8253,1,70,19,82
24,34803,4342,0,20330,1,126,266,67
24,34803,4342,0,669,3,50,212,62
24,34803,4342,0,12222,6,50,213,31
24,40722,4347,0,19551,6,106,107,67
24,5224,4351,0,12265,6,50,368,31
2,49261,4353,0,584,1,50,1560,67
2,49921,4355,0,12189,6,50,637,46
2,49921,4355,1,11938,1,8,126,82
2,33849,4356,0,24482,1,50,673,36
24,5224,4366,0,20479,6,182,46,78
25,52520,4369,0,6305,1,106,136,30
25,55914,4369,0,24139,6,50,353,62
25,4924,4369,0,23284,6,88,1032,85
24,352,4373,0,5497,1,182,79,64
24,28685,4384,0,8282,1,126,232,82
24,10474,4401,0,6574,6,171,61,53
2,38140,4405,0,8213,1,68,275,46
2,35892,4405,0,8247,1,0,1500,89
24,53800,4416,0,8244,1,50,643,5
24,9527,4417,0,22445,1,105,771,85
23,38276,4427,1,11923,1,80,204,82
24,4699,4432,0,8260,1,50,701,62
24,53800,4432,0,19557,6,106,107,64
2,4269,4437,0,27475,6,50,647,36
8,36643,4441,0,4282,3,50,365,62
2,24103,4445,0,19554,6,106,107,64
24,5224,4445,0,39268,4,126,232,85
23,29254,4452,0,8817,1,77,132,82
2,3602,4454,0,12217,6,50,365,98
33,42328,4459,0,8242,1,171,61,64
33,42328,4459,0,8257,1,63,1108,61
33,42328,4459,0,8740,1,105,12,7
13,18807,4470,0,12206,6,50,628,20
17,40810,4480,0,14384,6,204,158,30
8,10594,4483,0,8286,1,63,1258,82
2,11043,4511,0,47787,4,50,637,60
2,11043,4511,0,27022,1,50,1111,85
13,28349,4522,0,20902,6,204,1791,85
2,49272,4523,0,14855,3,204,224,12
2,30031,4523,1,8743,1,144,24,58
25,4924,4527,0,8740,1,105,12,40
25,23092,4527,0,8806,1,105,22,99
25,23092,4527,0,8746,1,105,29,40
2,46937,4534,0,12528,5,50,488,46
2,54739,4534,0,12281,6,50,191,64
2,44417,4534,0,8267,1,50,675,9
2,44417,4534,1,11621,1,50,703,61
2,36507,4534,0,12471,5,48,153,59
24,3169,4540,0,25415,6,15,38,82
2,14703,4549,0,8273,1,50,660,30
24,3169,4549,0,8822,1,130,91,30
2,4687,4553,1,8291,1,50,191,46
17,3392,4554,0,11620,1,50,369,3
17,3392,4554,0,24945,6,198,750,62
37,37594,4562,0,12483,5,50,674,2
37,37594,4562,0,12281,6,50,191,62
37,37594,4562,0,12826,5,50,1230,85
8,35736,4569,0,13094,3,50,212,85
8,35736,4569,0,12206,6,50,628,31
24,55974,4570,1,8822,1,130,91,29
8,7392,4576,0,20833,1,182,68,82
8,1361,4576,0,12462,5,5,1701,98
25,4924,4579,0,8282,1,126,232,62
2,8853,4580,0,8278,1,50,368,29
2,8853,4580,0,11620,1,50,369,3
2,45545,4583,0,25670,1,50,191,57
2,45545,4583,0,25753,6,50,1507,36
2,50446,4583,0,25180,6,50,556,30
17,31037,4587,0,1398,3,141,1240,44
17,31037,4587,1,8253,1,70,19,82
2,13632,4591,0,12368,5,50,723,98
2,538,4591,0,25800,6,50,696,36
37,16692,4601,0,18445,1,70,1902,20
37,43458,4601,0,8285,1,21,32,25
37,16692,4601,1,8790,1,199,5,36
37,16692,4601,1,8213,1,68,275,82
37,20063,4601,0,20671,6,204,1777,36
28,29480,4604,1,8746,1,105,29,10
13,24674,4622,0,8254,1,50,365,62
2,4868,4629,1,8825,3,8,111,82
24,5224,4639,0,23237,1,106,756,85
24,5224,4639,0,8788,1,77,2,43
2,38273,4640,1,8281,1,50,663,46
37,39434,4651,0,20769,6,77,222,20
28,8900,4652,0,26277,6,198,376,85
28,8900,4652,0,51776,1,135,276,53
2,2495,4654,1,8267,1,50,675,62
2,4581,4656,0,8258,1,50,645,30
2,4581,4656,0,11993,1,50,438,3
2,4581,4656,0,26628,1,50,601,36
2,51532,4672,1,8250,1,50,628,9
24,5224,4675,0,8242,1,171,61,25
24,53508,4675,0,8803,1,151,69,46
23,42048,4683,0,9410,3,144,1323,53
2,48382,4692,0,26022,6,198,397,30
2,467,4693,1,8250,1,50,628,43
26,16673,4696,0,22870,6,93,2085,85
26,28758,4696,0,39768,3,93,2089,53
26,16673,4696,0,11439,1,163,1503,3
26,16673,4696,0,61415,6,119,2060,53
26,2637,4696,0,8816,1,163,1935,62
26,2637,4696,0,8259,1,8,121,58
26,35763,4696,0,5537,1,8,260,57
2,41566,4697,0,24374,6,50,627,36
11,48951,4702,0,26023,6,198,397,62
2,47318,4710,0,8816,1,163,1935,9
2,12346,4715,1,13441,4,50,682,85
2,12346,4715,1,8250,1,50,628,9
2,3537,4717,0,10816,3,50,1300,3
2,7001,4717,0,26048,6,50,588,53
2,7001,4717,0,8271,1,50,696,29
2,7001,4717,0,12704,5,128,1400,46
2,7001,4717,0,12177,6,50,350,98
34,5224,4721,0,23239,6,106,756,85
34,5224,4721,0,12715,5,106,160,82
34,22772,4721,0,19802,6,99,47,22
34,42296,4721,0,19969,6,99,88,62
34,22772,4721,0,25987,6,198,398,85
2,9418,4725,0,11986,1,50,463,98
2,5420,4732,0,8223,1,50,689,62
2,5420,4732,0,62364,6,50,703,53
2,6599,4733,0,8267,1,50,675,30
2,6599,4733,0,25800,6,50,696,53
24,53800,4741,0,8257,1,63,1108,5
37,1393,4742,0,8811,1,198,391,64
37,4581,4742,0,21488,6,203,243,36
13,25472,4743,0,1725,1,182,1492,62
13,33092,4743,0,18569,1,182,83,82
24,4768,4753,0,8250,1,50,628,62
2,41949,4757,0,11621,1,50,703,9
24,5224,4762,0,8747,1,106,107,82
24,6885,4766,0,8857,1,50,214,62
24,6885,4766,0,8213,1,68,275,62
2,34114,4773,0,8229,1,50,678,43
2,38169,4773,0,17563,1,50,1235,3
24,5224,4775,0,8281,1,50,663,62
24,5224,4775,0,14908,1,88,1032,67
23,45024,4789,1,448,1,115,159,82
24,55611,4791,0,8246,1,5,65,64
24,55611,4791,0,20328,6,126,262,85
24,55611,4791,0,8242,1,171,61,82
2,1437,4811,0,44017,6,82,328,53
2,1437,4811,0,12895,5,50,686,46
25,23092,4813,0,8250,1,50,628,47
37,18126,4835,0,44205,8,50,418,67
37,53465,4835,0,23608,6,50,1048,67
24,3169,4842,1,8859,1,50,212,99
24,41641,4848,0,406,1,162,998,86
24,41641,4848,0,406,1,162,1049,86
24,9527,4848,0,48904,6,182,46,43
8,24482,4851,0,8241,1,162,1490,64
37,158,4853,0,23010,6,70,766,85
37,51077,4853,0,23547,6,70,763,67
37,51077,4853,1,8213,1,68,275,9
37,25599,4853,0,23273,6,70,133,16
37,51077,4853,0,21276,1,70,1925,67
37,51077,4853,0,30337,1,70,10,97
37,25599,4853,1,8267,1,50,675,82
24,5703,4855,0,21468,1,200,996,85
24,5703,4855,0,8245,1,22,245,10
2,14764,4857,0,12181,6,50,350,46
24,5703,4859,0,1307,3,5,183,64
18,27731,4863,0,8819,1,168,1242,43
18,9622,4863,0,47474,4,151,69,30
37,42884,4884,0,2430,3,105,1857,67
2,40375,4888,1,8791,1,8,110,46
23,29254,4889,0,8255,1,77,1895,43
23,29254,4889,0,14804,1,77,774,67
23,29254,4889,0,8788,1,77,1880,43
23,2096,4895,0,10220,3,70,1922,53
24,5224,4909,1,8859,1,50,212,99
23,29254,4913,0,8743,1,144,24,30
24,5703,4934,0,33401,1,77,1900,85
24,5224,4934,0,5497,1,182,79,82
2,13873,4936,0,12228,6,50,411,46
2,53152,4936,0,25699,6,50,688,30
24,5281,4938,0,20408,1,82,228,67
24,28689,4942,0,26166,6,198,372,85
24,28689,4942,0,26235,6,198,384,85
24,45899,4942,0,20147,1,111,244,67
24,5224,4950,0,23388,6,162,1490,85
28,42940,4954,0,18868,6,182,252,85
8,29226,4962,0,12662,5,63,1108,31
24,9527,4971,0,1072,3,106,136,89
2,12485,4972,0,8235,1,50,406,9
24,55380,4977,1,12533,5,88,1032,31
2,24103,4982,0,12217,6,50,365,98
2,34719,4982,1,45687,6,48,153,59
2,34719,4982,0,8267,1,50,675,38
2,48138,4982,1,6120,3,50,191,46
2,18465,4982,0,8250,1,50,628,38
2,34719,4982,0,3727,3,50,640,62
2,34719,4982,1,11337,1,50,697,3
24,42328,4985,0,22890,5,182,46,67
2,15802,4988,1,8230,1,50,1642,97
24,4699,5000,0,11922,1,198,376,3
24,47814,5016,0,8281,1,50,663,85
23,29254,5023,0,20410,6,105,1849,85
23,29254,5023,0,19040,3,105,1873,85
8,42545,5042,0,8807,1,63,1193,64
23,24031,5056,0,50408,3,70,19,82
2,35714,5059,0,11319,1,50,681,3
13,10664,5070,0,8250,1,50,628,38
2,24103,5086,0,8246,1,5,65,64
2,1263,5086,0,14574,7,144,13,8
2,1263,5086,0,8746,1,105,29,5
24,9527,5103,0,8241,1,162,1490,46
24,9527,5103,0,8818,1,99,88,36
